breed_id,pet_id,gender,visit_age_years,visit_age_months,weight_kg,bcs_recorded,bcs_predicted,preventive_care_visit,healthy_pet_diagnosis,average_adult_breed_weight_kg,source_type
11,952295,F,0.193,2.32,6.622,,,Y,Y,35.91,real_public_processed_sample
11,952295,F,0.232,2.78,8.346,,,Y,Y,35.91,real_public_processed_sample
11,952295,F,0.251,3.01,8.8,,,Y,N,35.91,real_public_processed_sample
11,952295,F,0.333,4.0,9.253,,,N,N,35.91,real_public_processed_sample
11,952295,F,0.723,8.68,25.946,,,Y,Y,35.91,real_public_processed_sample
11,952295,F,0.845,10.14,26.308,,,N,N,35.91,real_public_processed_sample
11,952296,M,0.298,3.58,16.329,,,Y,Y,35.91,real_public_processed_sample
11,952296,M,0.311,3.73,14.606,,,N,Y,35.91,real_public_processed_sample
11,952296,M,0.366,4.39,18.597,,,Y,Y,35.91,real_public_processed_sample
11,952296,M,0.511,6.13,27.216,,,Y,N,35.91,real_public_processed_sample
11,952296,M,0.667,8.0,31.57,,,Y,Y,35.91,real_public_processed_sample
11,952296,M,0.757,9.08,33.475,,,N,N,35.91,real_public_processed_sample
11,952296,M,1.223,14.68,35.108,,,Y,N,35.91,real_public_processed_sample
11,952297,F,0.415,4.98,19.051,,,Y,Y,35.91,real_public_processed_sample
11,952297,F,0.505,6.06,23.768,,,Y,N,35.91,real_public_processed_sample
11,952298,F,0.336,4.03,14.969,,,Y,N,35.91,real_public_processed_sample
11,952299,M,0.15,1.8,4.627,,,Y,Y,35.91,real_public_processed_sample
11,952299,M,0.207,2.48,5.443,,,Y,Y,35.91,real_public_processed_sample
11,952299,M,0.264,3.17,11.158,,,Y,Y,35.91,real_public_processed_sample
11,952299,M,0.322,3.86,15.513,,,Y,Y,35.91,real_public_processed_sample
11,952299,M,0.379,4.55,19.504,,,Y,N,35.91,real_public_processed_sample
11,952299,M,0.475,5.7,24.585,,,Y,Y,35.91,real_public_processed_sample
11,952299,M,0.712,8.54,33.203,,,N,Y,35.91,real_public_processed_sample
11,952299,M,0.782,9.38,33.657,,,Y,Y,35.91,real_public_processed_sample
11,952299,M,0.887,10.64,33.657,,,N,N,35.91,real_public_processed_sample
11,952299,M,0.922,11.06,36.015,,,N,N,35.91,real_public_processed_sample
11,952299,M,0.955,11.46,34.473,,,N,Y,35.91,real_public_processed_sample
11,952299,M,1.108,13.3,36.56,,,Y,N,35.91,real_public_processed_sample
11,952299,M,1.339,16.07,38.465,,,Y,Y,35.91,real_public_processed_sample
11,952300,F,0.352,4.22,20.23,,,Y,Y,35.91,real_public_processed_sample
11,952300,F,0.432,5.18,26.036,,,Y,Y,35.91,real_public_processed_sample
11,952300,F,0.492,5.9,28.395,,,Y,N,35.91,real_public_processed_sample
11,952301,FS,0.196,2.35,6.441,,,Y,Y,35.91,real_public_processed_sample
11,952301,FS,0.259,3.11,8.8,,,Y,N,35.91,real_public_processed_sample
11,952301,FS,0.279,3.35,10.433,,,Y,Y,35.91,real_public_processed_sample
11,952301,FS,0.369,4.43,17.237,,,Y,Y,35.91,real_public_processed_sample
11,952301,FS,0.413,4.96,15.15,,,Y,Y,35.91,real_public_processed_sample
11,952301,FS,0.431,5.17,19.323,,,N,N,35.91,real_public_processed_sample
11,952301,FS,1.078,12.94,30.754,,,Y,N,35.91,real_public_processed_sample
11,952302,F,0.183,2.2,4.173,,,Y,N,35.91,real_public_processed_sample
11,952302,F,0.235,2.82,7.167,,,Y,Y,35.91,real_public_processed_sample
11,952302,F,0.334,4.01,13.971,,,Y,N,35.91,real_public_processed_sample
11,952302,F,0.344,4.13,14.696,,,N,N,35.91,real_public_processed_sample
11,952302,F,0.368,4.42,17.237,,,N,N,35.91,real_public_processed_sample
11,952302,F,0.683,8.2,34.564,,,Y,N,35.91,real_public_processed_sample
11,952302,F,0.9,10.8,39.916,,,Y,N,35.91,real_public_processed_sample
11,952302,F,1.111,13.33,39.735,,,Y,N,35.91,real_public_processed_sample
11,952302,F,1.667,20.0,41.912,,,Y,Y,35.91,real_public_processed_sample
11,952303,M,1.503,18.04,30.572,,,Y,N,35.91,real_public_processed_sample
11,952303,M,1.56,18.72,29.937,,,Y,N,35.91,real_public_processed_sample
11,952303,M,1.599,19.19,29.937,,,N,N,35.91,real_public_processed_sample
11,952303,M,2.024,24.29,32.931,,Thin,Y,Y,35.91,real_public_processed_sample
11,952304,F,0.169,2.03,2.722,,,N,N,35.91,real_public_processed_sample
11,952305,FS,0.251,3.01,7.348,,,N,N,35.91,real_public_processed_sample
11,952305,FS,0.27,3.24,7.53,,,Y,Y,35.91,real_public_processed_sample
11,952305,FS,0.325,3.9,13.063,,,Y,Y,35.91,real_public_processed_sample
11,952305,FS,0.405,4.86,13.971,,,Y,Y,35.91,real_public_processed_sample
11,952305,FS,0.409,4.91,14.969,,,N,N,35.91,real_public_processed_sample
11,952305,FS,0.429,5.15,16.602,,,N,Y,35.91,real_public_processed_sample
11,952305,FS,0.615,7.38,16.602,,,N,N,35.91,real_public_processed_sample
11,952305,FS,0.922,11.06,19.232,,,N,N,35.91,real_public_processed_sample
11,952306,FS,0.275,3.3,8.346,,,Y,Y,35.91,real_public_processed_sample
11,952306,FS,0.352,4.22,10.523,,,Y,N,35.91,real_public_processed_sample
11,952306,FS,0.513,6.16,16.057,,,N,N,35.91,real_public_processed_sample
11,952306,FS,0.535,6.42,17.599,,,N,N,35.91,real_public_processed_sample
11,952306,FS,0.569,6.83,18.96,,,N,N,35.91,real_public_processed_sample
11,952307,FS,2.695,32.34,33.747,Heavy,,Y,N,35.91,real_public_processed_sample
11,952307,FS,2.771,33.25,33.384,,Normal,Y,N,35.91,real_public_processed_sample
11,952307,FS,2.771,33.25,33.384,,,Y,N,35.91,real_public_processed_sample
11,952307,FS,2.779,33.35,33.384,,Normal,N,N,35.91,real_public_processed_sample
11,952307,FS,2.826,33.91,33.384,,,N,N,35.91,real_public_processed_sample
11,952307,FS,2.922,35.06,33.384,,,N,N,35.91,real_public_processed_sample
11,952307,FS,2.966,35.59,25.22,,,N,N,35.91,real_public_processed_sample
11,952308,M,0.209,2.51,8.709,,,Y,N,35.91,real_public_processed_sample
11,952308,M,0.27,3.24,12.156,,,Y,N,35.91,real_public_processed_sample
11,952308,M,0.358,4.3,14.424,,,N,N,35.91,real_public_processed_sample
11,952309,M,1.96,23.52,29.03,,,N,N,35.91,real_public_processed_sample
11,952309,M,2.048,24.58,29.937,,,Y,N,35.91,real_public_processed_sample
11,952310,M,0.42,5.04,6.804,Thin,,N,N,35.91,real_public_processed_sample
11,952310,M,0.426,5.11,13.608,Thin,,N,N,35.91,real_public_processed_sample
11,952310,M,0.464,5.57,11.703,Thin,,N,N,35.91,real_public_processed_sample
11,952310,M,0.522,6.26,17.509,,,Y,Y,35.91,real_public_processed_sample
11,952311,FS,0.215,2.58,6.078,,,Y,N,35.91,real_public_processed_sample
11,952311,FS,0.272,3.26,7.076,,,Y,N,35.91,real_public_processed_sample
11,952311,FS,0.33,3.96,9.979,,,Y,Y,35.91,real_public_processed_sample
11,952311,FS,0.415,4.98,13.517,,,N,N,35.91,real_public_processed_sample
11,952311,FS,0.434,5.21,15.422,,,N,N,35.91,real_public_processed_sample
11,952311,FS,0.481,5.77,16.329,,,N,N,35.91,real_public_processed_sample
11,952311,FS,0.522,6.26,16.874,,,N,N,35.91,real_public_processed_sample
11,952311,FS,0.708,8.5,21.319,,,N,N,35.91,real_public_processed_sample
11,952311,FS,0.736,8.83,20.593,,,N,N,35.91,real_public_processed_sample
11,952311,FS,1.086,13.03,21.546,,,N,N,35.91,real_public_processed_sample
11,952312,FS,0.311,3.73,12.701,,,Y,N,35.91,real_public_processed_sample
11,952312,FS,0.327,3.92,10.523,,,N,N,35.91,real_public_processed_sample
11,952312,FS,0.61,7.32,23.768,,,N,N,35.91,real_public_processed_sample
11,952312,FS,0.821,9.85,26.581,,,Y,N,35.91,real_public_processed_sample
11,952312,FS,0.872,10.46,28.486,,,N,N,35.91,real_public_processed_sample
11,952312,FS,1.029,12.35,24.948,,,N,N,35.91,real_public_processed_sample
11,952312,FS,1.21,14.52,28.395,,,Y,N,35.91,real_public_processed_sample
11,952312,FS,1.22,14.64,27.034,,,N,N,35.91,real_public_processed_sample
11,952312,FS,1.267,15.2,26.762,,,N,N,35.91,real_public_processed_sample
11,952313,F,2.503,30.04,27.941,,Thin,Y,Y,35.91,real_public_processed_sample
11,952313,F,2.549,30.59,27.76,,Thin,N,N,35.91,real_public_processed_sample
11,952313,F,2.702,32.42,28.849,,Thin,N,N,35.91,real_public_processed_sample
11,952313,F,2.713,32.56,29.393,,Thin,N,N,35.91,real_public_processed_sample
11,952313,F,2.755,33.06,26.762,,Thin,N,N,35.91,real_public_processed_sample
11,952314,F,0.484,5.81,17.327,,,Y,Y,35.91,real_public_processed_sample
11,952314,F,1.002,12.02,18.688,,,Y,Y,35.91,real_public_processed_sample
11,952315,M,0.399,4.79,18.779,,,Y,Y,35.91,real_public_processed_sample
11,952316,M,1.043,12.52,27.216,,,Y,Y,35.91,real_public_processed_sample
11,952317,M,0.393,4.72,22.68,,,Y,Y,35.91,real_public_processed_sample
11,952317,M,0.465,5.58,28.213,,,Y,N,35.91,real_public_processed_sample
11,952317,M,0.711,8.53,40.46,,,N,N,35.91,real_public_processed_sample
11,952318,M,0.709,8.51,35.29,,,N,N,35.91,real_public_processed_sample
11,952319,M,0.114,1.37,3.538,,,N,Y,35.91,real_public_processed_sample
11,952319,M,0.13,1.56,4.536,,,N,N,35.91,real_public_processed_sample
11,952319,M,0.305,3.66,19.867,,,Y,Y,35.91,real_public_processed_sample
11,952319,M,0.363,4.36,28.213,,,Y,Y,35.91,real_public_processed_sample
11,952320,MN,2.138,25.66,39.009,,,Y,N,35.91,real_public_processed_sample
11,952320,MN,2.155,25.86,41.005,,,Y,Y,35.91,real_public_processed_sample
11,952321,F,0.196,2.35,6.622,,,Y,N,35.91,real_public_processed_sample
11,952322,M,1.67,20.04,43.001,,,N,N,35.91,real_public_processed_sample
11,952323,M,0.335,4.02,20.23,,,N,N,35.91,real_public_processed_sample
11,952324,MN,1.421,17.05,34.019,,,N,N,35.91,real_public_processed_sample
11,952325,M,1.001,12.01,29.484,,,N,N,35.91,real_public_processed_sample
11,952325,M,1.02,12.24,29.03,,,N,N,35.91,real_public_processed_sample
11,952326,M,0.136,1.63,3.039,,,Y,Y,35.91,real_public_processed_sample
11,952326,M,0.194,2.33,6.895,,,Y,Y,35.91,real_public_processed_sample
11,952326,M,0.262,3.14,11.34,,,Y,Y,35.91,real_public_processed_sample
11,952326,M,0.328,3.94,16.692,,,Y,Y,35.91,real_public_processed_sample
11,952326,M,0.341,4.09,17.69,,,N,N,35.91,real_public_processed_sample
11,952326,M,0.574,6.89,31.797,,,N,N,35.91,real_public_processed_sample
11,952326,M,1.341,16.09,39.009,,,Y,N,35.91,real_public_processed_sample
11,952326,M,1.607,19.28,39.599,,,N,N,35.91,real_public_processed_sample
11,952327,F,0.221,2.65,10.796,,,Y,N,35.91,real_public_processed_sample
11,952328,FS,0.336,4.03,15.558,,,Y,N,35.91,real_public_processed_sample
11,952328,FS,0.725,8.7,27.125,,,Y,N,35.91,real_public_processed_sample
11,952328,FS,0.798,9.58,26.535,,,N,N,35.91,real_public_processed_sample
11,952328,FS,0.823,9.88,27.216,,,N,Y,35.91,real_public_processed_sample
11,952328,FS,0.851,10.21,25.628,,,N,N,35.91,real_public_processed_sample
11,952329,F,0.752,9.02,23.678,,,Y,N,35.91,real_public_processed_sample
11,952330,FS,1.585,19.02,33.112,,,Y,N,35.91,real_public_processed_sample
11,952330,FS,1.785,21.42,33.112,,,N,N,35.91,real_public_processed_sample
11,952330,FS,1.987,23.84,32.659,Heavy,,Y,N,35.91,real_public_processed_sample
11,952331,M,0.238,2.86,9.389,,,Y,N,35.91,real_public_processed_sample
11,952332,M,0.585,7.02,31.752,,,N,N,35.91,real_public_processed_sample
11,952332,M,0.598,7.18,32.477,,,N,N,35.91,real_public_processed_sample
11,952333,F,0.336,4.03,15.331,,,Y,N,35.91,real_public_processed_sample
11,952334,M,1.67,20.04,40.823,,,N,N,35.91,real_public_processed_sample
11,952334,M,1.933,23.2,40.687,,,N,N,35.91,real_public_processed_sample
11,952334,M,2.245,26.94,40.098,,Thin,Y,Y,35.91,real_public_processed_sample
11,952334,M,2.774,33.29,40.37,,Thin,Y,N,35.91,real_public_processed_sample
11,952335,MN,0.753,9.04,33.43,,,N,N,35.91,real_public_processed_sample
11,952335,MN,0.754,9.05,33.43,,,N,N,35.91,real_public_processed_sample
11,952335,MN,1.607,19.28,38.555,,,N,N,35.91,real_public_processed_sample
11,952336,M,0.837,10.04,26.762,,,N,N,35.91,real_public_processed_sample
11,952337,FS,1.111,13.33,24.721,,,Y,N,35.91,real_public_processed_sample
11,952337,FS,1.279,15.35,25.038,,,Y,Y,35.91,real_public_processed_sample
11,952337,FS,1.569,18.83,25.038,,,N,N,35.91,real_public_processed_sample
11,952337,FS,2.259,27.11,25.719,,,Y,Y,35.91,real_public_processed_sample
11,952338,F,0.182,2.18,5.488,,,N,N,35.91,real_public_processed_sample
11,952338,F,0.196,2.35,6.078,,,Y,Y,35.91,real_public_processed_sample
11,952338,F,0.234,2.81,7.121,,,Y,Y,35.91,real_public_processed_sample
11,952338,F,0.253,3.04,9.072,,,Y,Y,35.91,real_public_processed_sample
11,952338,F,0.311,3.73,13.2,,,Y,Y,35.91,real_public_processed_sample
11,952339,M,0.752,9.02,47.627,,,Y,Y,35.91,real_public_processed_sample
11,952339,M,0.843,10.12,44.906,,,N,N,35.91,real_public_processed_sample
11,952340,F,2.001,24.01,33.112,,Thin,Y,N,35.91,real_public_processed_sample
11,952341,M,0.887,10.64,34.019,,,Y,N,35.91,real_public_processed_sample
11,952342,MN,1.456,17.47,43.091,,,Y,Y,35.91,real_public_processed_sample
11,952342,MN,1.552,18.62,42.184,,,N,N,35.91,real_public_processed_sample
11,952343,M,0.287,3.44,3.402,,,Y,N,35.91,real_public_processed_sample
11,952343,M,0.294,3.53,7.711,,,N,N,35.91,real_public_processed_sample
11,952344,M,1.503,18.04,19.414,,,N,N,35.91,real_public_processed_sample
11,952345,M,0.292,3.5,12.701,,,Y,Y,35.91,real_public_processed_sample
11,952346,F,1.001,12.01,38.329,,,Y,N,35.91,real_public_processed_sample
11,952346,F,1.021,12.25,37.83,,,N,N,35.91,real_public_processed_sample
11,952346,F,1.519,18.23,40.098,,,N,N,35.91,real_public_processed_sample
11,952346,F,1.813,21.76,39.78,,,Y,N,35.91,real_public_processed_sample
11,952346,F,1.941,23.29,40.234,,,Y,N,35.91,real_public_processed_sample
11,952347,M,2.443,29.32,40.37,,Thin,N,N,35.91,real_public_processed_sample
11,952348,F,0.585,7.02,22.226,,,Y,N,35.91,real_public_processed_sample
11,952349,F,0.205,2.46,6.35,,,Y,N,35.91,real_public_processed_sample
11,952350,M,0.58,6.96,27.216,,,Y,N,35.91,real_public_processed_sample
11,952351,M,1.002,12.02,28.123,,,N,N,35.91,real_public_processed_sample
11,952352,M,0.254,3.05,7.711,,,N,Y,35.91,real_public_processed_sample
11,952352,M,0.262,3.14,8.709,,,N,Y,35.91,real_public_processed_sample
11,952353,MN,1.001,12.01,36.015,,,Y,Y,35.91,real_public_processed_sample
11,952354,F,0.103,1.24,0.907,,,Y,Y,35.91,real_public_processed_sample
11,952355,F,0.259,3.11,10.387,,,Y,Y,35.91,real_public_processed_sample
11,952356,M,0.259,3.11,13.608,,,Y,Y,35.91,real_public_processed_sample
11,952357,M,2.001,24.01,25.583,,Thin,N,N,35.91,real_public_processed_sample
11,952357,M,2.454,29.45,24.857,,Thin,Y,N,35.91,real_public_processed_sample
11,952357,M,2.927,35.12,28.304,,Thin,Y,N,35.91,real_public_processed_sample
11,952358,MN,0.421,5.05,35.38,,,Y,N,35.91,real_public_processed_sample
11,952358,MN,0.513,6.16,38.419,,,N,N,35.91,real_public_processed_sample
11,952358,MN,2.358,28.3,46.357,,,Y,N,35.91,real_public_processed_sample
11,952358,MN,2.635,31.62,44.044,,,N,N,35.91,real_public_processed_sample
11,952358,MN,2.815,33.78,46.176,,,N,N,35.91,real_public_processed_sample
11,952358,MN,2.867,34.4,47.174,,Heavy,Y,N,35.91,real_public_processed_sample
11,952359,MN,0.421,5.05,38.238,,,Y,Y,35.91,real_public_processed_sample
11,952359,MN,0.513,6.16,36.922,,,N,N,35.91,real_public_processed_sample
11,952359,MN,2.358,28.3,44.543,,,Y,N,35.91,real_public_processed_sample
11,952359,MN,2.867,34.4,48.988,,Heavy,Y,N,35.91,real_public_processed_sample
11,952359,MN,2.922,35.06,47.174,,,Y,N,35.91,real_public_processed_sample
11,952360,F,0.966,11.59,23.723,,,N,N,35.91,real_public_processed_sample
11,952360,F,1.103,13.24,23.133,,,N,N,35.91,real_public_processed_sample
11,952361,MN,0.168,2.02,4.445,,,Y,N,35.91,real_public_processed_sample
11,952361,MN,0.201,2.41,5.398,,,N,N,35.91,real_public_processed_sample
11,952361,MN,0.245,2.94,8.664,,,Y,Y,35.91,real_public_processed_sample
11,952361,MN,0.303,3.64,14.379,,,Y,Y,35.91,real_public_processed_sample
11,952361,MN,0.382,4.58,18.824,,,Y,Y,35.91,real_public_processed_sample
11,952361,MN,0.453,5.44,23.36,,,N,N,35.91,real_public_processed_sample
11,952362,F,0.138,1.66,4.627,,,Y,N,35.91,real_public_processed_sample
11,952363,M,0.254,3.05,7.938,,,N,N,35.91,real_public_processed_sample
11,952364,M,0.128,1.54,5.262,,,N,N,35.91,real_public_processed_sample
11,952364,M,0.18,2.16,9.208,,,Y,Y,35.91,real_public_processed_sample
11,952365,F,0.169,2.03,6.214,,,Y,Y,35.91,real_public_processed_sample
11,952365,F,0.245,2.94,11.975,,,Y,Y,35.91,real_public_processed_sample
11,952365,F,0.281,3.37,14.515,,,N,N,35.91,real_public_processed_sample
11,952365,F,0.333,4.0,17.781,,,Y,Y,35.91,real_public_processed_sample
11,952365,F,0.401,4.81,22.181,,,Y,Y,35.91,real_public_processed_sample
11,952365,F,0.686,8.23,29.484,,,N,N,35.91,real_public_processed_sample
11,952365,F,0.835,10.02,30.391,,,N,Y,35.91,real_public_processed_sample
11,952365,F,1.179,14.15,32.84,,,Y,N,35.91,real_public_processed_sample
11,952365,F,1.259,15.11,34.065,,,Y,Y,35.91,real_public_processed_sample
11,952365,F,1.645,19.74,36.696,,,N,N,35.91,real_public_processed_sample
11,952365,F,1.67,20.04,38.782,,,N,N,35.91,real_public_processed_sample
11,952365,F,1.708,20.5,33.339,,,Y,Y,35.91,real_public_processed_sample
11,952365,F,1.713,20.56,33.022,,,N,N,35.91,real_public_processed_sample
11,952366,FS,1.087,13.04,24.494,,,N,N,35.91,real_public_processed_sample
11,952367,F,0.169,2.03,9.072,,,Y,Y,35.91,real_public_processed_sample
11,952368,F,0.122,1.46,3.765,,,Y,N,35.91,real_public_processed_sample
11,952368,F,0.179,2.15,6.849,,,Y,Y,35.91,real_public_processed_sample
11,952368,F,0.237,2.84,10.886,,,Y,Y,35.91,real_public_processed_sample
11,952368,F,0.311,3.73,14.923,,,Y,Y,35.91,real_public_processed_sample
11,952369,F,0.122,1.46,2.903,,,Y,N,35.91,real_public_processed_sample
11,952369,F,0.179,2.15,3.992,,,Y,N,35.91,real_public_processed_sample
11,952369,F,0.217,2.6,4.763,Thin,,N,N,35.91,real_public_processed_sample
11,952369,F,0.237,2.84,5.987,Thin,,N,Y,35.91,real_public_processed_sample
11,952369,F,0.311,3.73,7.711,Thin,,Y,Y,35.91,real_public_processed_sample
11,952370,M,0.125,1.5,2.722,,,Y,N,35.91,real_public_processed_sample
11,952370,M,0.144,1.73,4.581,,,Y,Y,35.91,real_public_processed_sample
11,952370,M,0.202,2.42,8.528,,,Y,Y,35.91,real_public_processed_sample
11,952370,M,0.272,3.26,13.789,,,Y,Y,35.91,real_public_processed_sample
11,952370,M,0.349,4.19,19.051,,,Y,Y,35.91,real_public_processed_sample
11,952370,M,0.382,4.58,22.634,,,N,N,35.91,real_public_processed_sample
11,952370,M,0.388,4.66,21.863,,,N,N,35.91,real_public_processed_sample
11,952370,M,0.42,5.04,24.721,,,N,Y,35.91,real_public_processed_sample
11,952370,M,0.503,6.04,30.3,,,N,N,35.91,real_public_processed_sample
11,952370,M,0.629,7.55,37.648,,,N,N,35.91,real_public_processed_sample
11,952370,M,0.648,7.78,38.102,,,Y,N,35.91,real_public_processed_sample
11,952370,M,0.708,8.5,41.731,,,N,N,35.91,real_public_processed_sample
11,952370,M,0.719,8.63,41.277,,,N,N,35.91,real_public_processed_sample
11,952370,M,0.735,8.82,41.277,,,Y,N,35.91,real_public_processed_sample
11,952370,M,1.021,12.25,45.722,,,N,N,35.91,real_public_processed_sample
11,952370,M,1.09,13.08,46.72,,,N,N,35.91,real_public_processed_sample
11,952371,MN,0.273,3.28,15.649,,,N,N,35.91,real_public_processed_sample
11,952371,MN,0.272,3.26,15.649,,,Y,N,35.91,real_public_processed_sample
11,952371,MN,0.533,6.4,35.063,,,N,N,35.91,real_public_processed_sample
11,952371,MN,0.818,9.82,39.689,,,Y,N,35.91,real_public_processed_sample
11,952371,MN,0.875,10.5,40.143,,,N,N,35.91,real_public_processed_sample
11,952372,FS,0.503,6.04,26.717,,,Y,N,35.91,real_public_processed_sample
11,952372,FS,0.549,6.59,27.442,,,Y,Y,35.91,real_public_processed_sample
11,952372,FS,0.708,8.5,27.624,,,Y,N,35.91,real_public_processed_sample
11,952372,FS,0.777,9.32,28.849,,,N,N,35.91,real_public_processed_sample
11,952372,FS,0.815,9.78,27.578,,,N,N,35.91,real_public_processed_sample
11,952372,FS,1.256,15.07,32.795,,,Y,N,35.91,real_public_processed_sample
11,952373,F,2.602,31.22,29.982,,Thin,Y,N,35.91,real_public_processed_sample
11,952373,F,2.659,31.91,29.982,,Thin,N,N,35.91,real_public_processed_sample
11,952374,M,2.002,24.02,34.156,,Thin,Y,N,35.91,real_public_processed_sample
11,952375,FS,0.404,4.85,12.565,,,Y,N,35.91,real_public_processed_sample
11,952375,FS,0.462,5.54,14.107,,,Y,Y,35.91,real_public_processed_sample
11,952375,FS,0.519,6.23,15.785,,,N,N,35.91,real_public_processed_sample
11,952375,FS,0.576,6.91,15.286,,,Y,Y,35.91,real_public_processed_sample
11,952375,FS,0.634,7.61,16.057,,,Y,Y,35.91,real_public_processed_sample
11,952375,FS,0.758,9.1,18.416,,,N,N,35.91,real_public_processed_sample
11,952375,FS,0.87,10.44,18.779,,,Y,N,35.91,real_public_processed_sample
11,952375,FS,0.925,11.1,18.461,,,Y,N,35.91,real_public_processed_sample
11,952377,M,0.253,3.04,10.115,,,Y,Y,35.91,real_public_processed_sample
11,952377,M,0.798,9.58,34.654,,,Y,N,35.91,real_public_processed_sample
11,952377,M,0.804,9.65,34.065,,,N,N,35.91,real_public_processed_sample
11,952378,FS,0.207,2.48,6.124,,,Y,N,35.91,real_public_processed_sample
11,952378,FS,0.261,3.13,9.525,,,Y,Y,35.91,real_public_processed_sample
11,952378,FS,0.453,5.44,17.735,,,Y,Y,35.91,real_public_processed_sample
11,952378,FS,0.521,6.25,20.638,,,N,N,35.91,real_public_processed_sample
11,952378,FS,1.368,16.42,24.812,,,Y,Y,35.91,real_public_processed_sample
